YearBuilt,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ProportionParkingGFA,ProportionElectricity(kBtu),ProportionNaturalGas(kBtu),ProportionSteamUse(kBtu),Distribution Center,Hospital,Hotel,K-12 School,Laboratory,Large Office,Medical Office,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility
25,5,289419,59.0,12814944.0,133.5,0.46,0.5499189756028457,0.9238230741220046,0.07617684733196411,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,90266,18.0,7947933.5,54.18,0.6,0.0,0.9999999356659447,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,4,87332,87.0,1185468.125,14.49,0.17,0.07394769385792149,0.8816489291824342,0.11835117805857526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,6,150545,28.0,13961121.0,453.76,3.01,0.33223952970872495,0.41770916285789134,0.5822907625711211,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,141718,73.0,19009360.0,341.23,2.41,0.0,0.7635853359262011,0.236414611677106,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,5,111856,8.0,9495641.0,278.97,2.49,0.19018201973966528,0.5109063660862785,0.489093528031812,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,132828,83.0,1083729.625,7.56,0.06,0.0,0.9999994232878888,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,70400,1.0,14128860.0,284.01,4.03,0.0,0.710246026767365,0.28975390161350034,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,1,101830,60.0,11474490.0,295.12,2.9,0.0,0.5540335737700511,0.4459663328854665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,4,114000,73.0,7575080.0,109.71,0.96,0.0,0.8371944586723836,0.1628054093158092,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,1,152365,88.0,1088167.75,13.07,0.09,0.0,0.8863820720687244,0.11361816163079262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,1,74178,73.0,5617868.0,134.82,1.82,0.0,0.6101839238633433,0.38981589102623554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,4,80360,96.0,755287.5,16.27,0.2,0.0,0.6370361178855511,0.3629636087984784,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,1,61183,92.0,2789344.0,95.54,1.56,0.0,0.29710842377231145,0.7028914731231809,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,119190,71.0,10434333.0,267.0,2.24,0.0,0.5768681260451468,0.42313177472420826,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2,51856,73.0,1935438.625,13.51,0.26,0.0,0.9999999355209153,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,3,66138,3.0,7070998.5,49.29,0.75,0.19029907163809007,0.9999999292886288,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,22220,90.0,891251.5,31.74,1.43,0.0,0.2673070550237588,0.7326931858686415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,46732,87.0,2637723.5,89.08,1.91,0.0,0.3232029465434066,0.6767971606628822,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,44700,73.0,2173092.25,30.52,0.68,0.0,0.8272939061696098,0.17270609383039018,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,44100,1.0,1692054.125,11.29,0.26,0.0,0.999999768363576,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,27800,13.0,1337789.75,24.39,0.88,0.0,0.719339071158494,0.28066072462421465,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,46340,3.0,2564004.0,17.87,0.39,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,22800,73.0,2660376.75,101.5,4.45,0.0,0.16111804275014935,0.8388817322372218,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,3,38460,69.0,2064345.875,36.02,0.94,0.0,0.7508376743737195,0.24916219746802867,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2,21022,54.0,1078904.0,43.84,2.09,0.0,0.14589012247478003,0.8541092163214191,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,51489,93.0,2244011.75,70.76,1.37,0.0,0.37815293720142223,0.6218467477891536,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,48001,49.0,2495909.5,86.46,1.8,0.0,0.2769014495481598,0.7230986670753153,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,26380,73.0,526955.3125,3.58,0.14,0.0,0.9986093761048389,0.0013906238951611003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,1,37351,10.0,2832228.5,77.04,2.06,0.0,0.49872282717254907,0.5012772705042379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,30375,73.0,345866.6875,2.41,0.08,0.0,1.0000009035273165,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1,30004,73.0,369291.5,2.57,0.09,0.0,0.999998646056029,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,3,39971,73.0,11316338.0,416.07,10.41,0.0,0.32831778010926355,0.6716822198907365,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,2,33589,90.0,606874.5,21.93,0.65,0.0,0.21894483509960735,0.7810547971352073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,43500,46.0,3220635.25,22.65,0.52,0.0,0.9986837224115956,0.001316199963966736,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,2,28492,12.0,2000228.875,37.78,1.33,0.0,0.7192732211055074,0.2807268448123717,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,3,22325,73.0,1401315.875,9.77,0.44,0.0,1.0000000892018726,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,3,22719,73.0,1358519.0,9.47,0.42,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,2,44588,73.0,7251589.0,50.55,1.13,0.49340629765856286,0.9999998620991896,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,37327,92.0,2179860.5,71.06,1.9,0.0,0.36826871682258444,0.6317310925779223,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,147545,69.0,7339108.0,169.75,1.15,0.0,0.6090271648885307,0.39097268777248506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,2,21462,73.0,1207838.75,7.77,0.36,0.0,0.9999994391523483,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2,47602,78.0,2589620.0,83.59,1.76,0.0,0.34576751122703336,0.6542322665104903,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,28072,73.0,1587238.0,63.48,2.26,0.0,0.14123504704140774,0.8587649529585922,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,2,31020,73.0,5231756.5,207.6,6.69,0.0,0.24579264542166301,0.7542071533729963,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,2,21600,73.0,1636649.125,29.62,1.37,0.0,0.7588584388849993,0.24114148473943675,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,5,61825,59.0,4673727.5,141.2,2.28,0.21544682571775173,0.44315412458335,0.55684587541665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,3,64630,96.0,1408291.375,9.82,0.15,0.0,0.9999997337198774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,2,20920,15.0,1208581.375,42.19,2.02,0.0,0.2735290998969877,0.7264713798995018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2,22128,94.0,727772.8125,25.24,1.14,0.0,0.251998945936075,0.7480015677403017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1,48139,98.0,959683.125,24.02,0.5,0.0,0.5451373770292904,0.4548618955808593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,2,21364,86.0,1110209.25,43.8,2.05,0.0,0.16799027702680924,0.8320095935268548,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,28923,73.0,508430.5938,15.27,0.53,0.0,0.3978221338728147,0.6021780794152813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,3,21600,73.0,359207.1875,6.33,0.29,0.0,0.7275790200891588,0.27241972488907973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,1,25735,82.0,1245673.0,18.1,0.7,0.0,0.8155457325738664,0.18445437431902548,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,2,25862,20.0,4765879.0,154.17,5.96,0.0,0.45517770383748984,0.5448222961625102,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,2,49965,82.0,3424428.0,29.54,0.59,0.0,0.9615026132149477,0.03849716470823288,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,2,20028,95.0,550668.125,14.22,0.71,0.0,0.7035107946384292,0.0,0.29648938844182654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,7,23622,100.0,575362.5,9.95,0.42,0.0,0.7605838688785931,0.23941522533661228,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,3,23563,67.0,883197.6875,6.16,0.26,0.0,1.0000003538279192,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,3,28600,73.0,1167559.75,24.25,0.85,0.0,0.6565861905875957,0.3434141622796447,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,38539,55.0,2249630.25,15.24,0.4,0.3212070889229093,0.9999997712736649,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5,26840,24.0,1997288.75,13.87,0.52,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,2,46800,86.0,1245187.5,8.68,0.19,0.0,0.9999995984540481,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,3,63990,51.0,2067352.5,14.63,0.23,0.41631504922644164,0.9977108403138797,0.0022889178308972465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,3,28800,50.0,1423579.25,28.81,1.0,0.0,0.6869043213484947,0.31309586452155286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,3,33552,75.0,1817034.125,60.43,1.8,0.148068669527897,0.3793058693280632,0.6206942779925795,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,2,26270,32.0,1667641.25,33.78,1.29,0.0,0.6819135425780222,0.31808597679500955,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,3,57620,50.0,2385395.0,16.63,0.29,0.13571676501214855,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,2,28696,73.0,450780.1875,2.92,0.1,0.21187621968218567,0.9999988048242076,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,57800,87.0,2466522.25,66.29,1.15,0.0,0.5629956056228953,0.437004292046641,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,31890,2.0,1788951.625,12.95,0.41,0.0,0.9999996636574547,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,2,44098,53.0,1523175.125,41.69,0.95,0.3097646151752914,0.6875495223144732,0.0,0.31245034764881485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,3,22381,73.0,3625967.75,126.78,5.66,0.0,0.3733531014234072,0.6266467570524656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,4,49249,73.0,33092532.0,1266.06,25.71,0.0,0.32627796158578065,0.6737220384142194,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,24825,73.0,485607.1875,11.14,0.45,0.050876132930513594,0.6018345961806487,0.39816519040524834,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,4,26670,51.0,1640803.5,10.83,0.41,0.0,0.9999785122199074,2.1246344361232278e-05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,37740,73.0,3356598.0,86.02,2.28,0.0,0.5489104558894686,0.45108954411053137,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,23752,73.0,1199844.875,30.33,1.28,0.0,0.5351225163196962,0.4648777179483275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,4,44416,61.0,2736926.5,72.78,1.64,0.0,0.5602198935650265,0.439780012786731,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,33792,73.0,2622096.5,30.6,0.91,0.6766986268939394,0.8908239424015876,0.10917605759841247,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2,45991,77.0,1297917.25,36.43,0.79,0.0,0.46181797469000857,0.5381822435484881,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,3,21499,85.0,605130.6875,4.22,0.2,0.0,0.9999988638817793,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2,20384,16.0,1781798.375,13.91,0.68,0.0,0.9827179556146945,0.01728239333845643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,2,39265,73.0,5322918.5,47.12,1.2,0.0,0.9561537244290347,0.04384608468766625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,2,54284,18.0,6890861.0,63.61,1.17,0.0,0.9477046758564408,0.05229517662251755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,1,23409,67.0,2621259.25,28.41,1.21,0.0,0.9091543388969535,0.09084566110304647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,1,63153,73.0,4670313.0,47.66,0.75,0.0,0.92867219990276,0.07132758477388249,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,2,24100,91.0,1640279.375,46.57,1.93,0.0,0.5152820891430133,0.48471806834179054,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,33600,73.0,4712960.5,101.99,3.04,0.0,0.6571816384212349,0.3428183615787651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,4,32356,81.0,2013033.75,74.92,2.32,0.0,0.5247403319513357,0.0,0.4752596343950336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,7,61180,24.0,4077797.0,126.3,2.06,0.2118339326577313,0.4656758631399918,0.5343240742647578,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5,43506,51.0,3603400.0,99.15,2.28,0.258585022755482,0.5300439228032565,0.4699559326995784,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,2,21393,57.0,981916.5,32.64,1.53,0.0,0.3148595288998862,0.6851400278174639,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,47560,80.0,1221954.375,33.23,0.7,0.0,0.5150563741367609,0.48494395699210047,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,62334,100.0,1147752.25,34.98,0.56,0.0,0.4468776273046272,0.5531221405115891,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,3,20960,73.0,1667310.5,64.51,3.08,0.0,0.2191547445452514,0.7808454220870057,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102,3,28800,73.0,773795.625,8.45,0.29,0.0,0.8958096216632897,0.10418985536527724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,2,21600,72.0,1415640.0,38.87,1.8,0.0,0.48331846059974076,0.5166817375712598,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,22860,43.0,990507.3125,6.49,0.28,0.0,0.9999993287859926,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,26366,88.0,996850.0,32.22,1.22,0.0,0.364628803442444,0.6353713373182691,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,21732,2.0,942745.6875,23.59,1.09,0.0,0.5569257844080127,0.44307399766101957,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,21060,73.0,380806.5938,6.69,0.32,0.0,0.7370941984145245,0.26290696128019553,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,20539,73.0,1695247.625,37.31,1.82,0.0,0.6693205894991462,0.33067955944702243,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,38624,83.0,1564929.125,38.78,1.0,0.0,0.5608959263452122,0.43910319594272335,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,32960,71.0,813641.0,5.67,0.17,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91,3,29636,73.0,688641.8125,4.8,0.16,0.0,1.0000002722750734,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,3,20571,72.0,759756.5,4.99,0.24,0.0,0.9999990401793992,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2,47992,17.0,3518393.25,118.37,2.47,0.0,0.30722629515108485,0.6927738693120229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,28572,16.0,2759011.75,89.57,3.13,0.0,0.43680453753513904,0.5631953704808363,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,15,115775,94.0,3042217.25,20.09,0.17,0.2723817749946016,0.9999997398082682,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,3,21500,44.0,7109712.5,202.65,9.43,0.0,0.49448363208427215,0.5055162184206624,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,84116,68.0,2641681.75,20.08,0.24,0.3150054686385468,0.986367491087827,0.013632225002122227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,9,104000,8.0,9037184.0,355.8,3.42,0.0,0.4786549863715571,0.10957491317103167,0.4117700141577475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,55206,75.0,2644410.5,61.84,1.12,0.0,0.5797056594845365,0.42029412736424665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,78374,98.0,3397766.5,23.15,0.3,0.0,0.9999997741668394,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,2,38784,73.0,1894318.875,26.11,0.67,0.0,0.8437174669096845,0.15628239730592916,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,41790,73.0,2283131.0,33.37,0.8,0.0,0.818869354523845,0.18113064547615493,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,5,39960,77.0,2388675.5,49.98,1.25,0.0,0.6538891136671316,0.3461106568372148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,5,33300,73.0,90558.70313,0.63,0.02,0.0,1.000003278205073,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,11,36240,98.0,2390584.0,120.91,3.34,0.0,0.2124565854267166,0.24837424854859935,0.539169166024684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,39320,73.0,3269279.75,145.48,3.7,0.1770091556459817,0.31475523727474225,0.3022729651607501,0.3829718797236364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,5,41536,73.0,2735166.0,19.07,0.46,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,6,35820,94.0,3547995.75,130.58,3.65,0.0,0.29905711188242545,0.7009428881175745,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,33462,76.0,4719841.5,185.23,5.54,0.0,0.14419586801867118,0.8558042573821254,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,49744,98.0,2421669.75,89.29,1.79,0.0,0.22812900678188633,0.7718707547635473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2,37816,60.0,1565229.75,43.45,1.15,0.0,0.48379461427734816,0.5162050314407476,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2,23315,73.0,1490972.375,35.04,1.5,0.0,0.5901245429631911,0.40987499544174877,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,20700,73.0,4345884.5,188.67,9.11,0.0,0.19250975487685237,0.8074902451231476,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,41521,73.0,3563789.75,100.21,2.41,0.3160810192432745,0.5014807614661064,0.4985192385338936,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,2,25762,100.0,1906384.875,13.29,0.52,0.0,1.0000000655691312,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1,33334,73.0,6405464.5,210.3,6.31,0.0,0.40611048770814706,0.5938894305698127,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,3,43387,60.0,2695090.5,34.15,0.79,0.0,0.8756232867407459,0.12437671325925416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,1,39350,73.0,267135.0938,1.86,0.05,0.0,0.9999996488668013,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,22405,73.0,3556717.25,134.57,6.01,0.0,0.3173272881546223,0.6826727833104014,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,32590,73.0,1505296.875,43.13,1.32,0.0,0.46462378586192443,0.5353760305567453,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1,37500,36.0,1908057.875,13.16,0.35,0.0,0.9935918663272714,0.006407926662692534,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,39000,25.0,2654904.25,33.92,0.87,0.0,0.8699649966241249,0.13003471659616186,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,22180,73.0,5211179.5,147.0,6.63,0.0,0.5250291653722291,0.47497083462777084,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,51704,62.0,1965120.125,41.68,0.81,0.0,0.6490181255975073,0.35098145759752786,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,25920,73.0,1212529.75,12.48,0.48,0.0,0.9292772114821564,0.07072299347875857,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,25480,73.0,741287.1875,5.17,0.2,0.0,0.9999997470615934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,2,31000,73.0,2315087.75,19.93,0.64,0.0,0.9633958502527386,0.036603823808217466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,1,29740,57.0,1533262.0,19.82,0.67,0.0,0.8583117155549679,0.1416881140362163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,1,23236,73.0,484136.8125,13.02,0.56,0.0,0.5008262824664474,0.4991737175335526,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,38075,73.0,2035301.25,19.04,0.5,0.0,0.9363153447839624,0.06368452512974482,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,2,39170,81.0,2252219.5,63.06,1.61,0.0,0.5096204897629212,0.4903796275708564,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,1,36070,73.0,1542945.125,10.05,0.28,0.0,0.99999973988416,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
